date,prcp,t_median,t_hr,gwl_median,gwl_hr
2019-11-21,0.08,46.0,6.0,39.69,0.03999999999999915
2019-11-22,0.0,37.0,6.0,39.665,0.02499999999999858
2019-11-23,0.45,32.0,5.0,39.66,0.04000000000000625
2019-11-24,0.0,40.0,9.0,39.64,0.060000000000002274
2019-11-25,0.0,46.5,11.5,39.595,0.02499999999999858
2019-11-26,0.57,47.0,7.0,39.575,0.02499999999999858
2019-11-27,0.33,46.5,10.5,39.58,0.060000000000002274
2019-11-28,0.0,35.0,2.0,39.655,0.03499999999999659
2019-11-29,0.01,38.5,2.5,39.625,0.045000000000001705
2019-11-30,0.8,42.0,5.0,39.57,0.03999999999999915
2019-12-01,0.28,41.5,7.5,39.53,0.01999999999999602
2019-12-02,0.0,33.5,2.5,39.58,0.060000000000002274
2019-12-03,0.0,34.5,5.5,39.57,0.020000000000003126
2019-12-04,0.0,40.0,8.0,39.56,0.01999999999999602
2019-12-05,0.0,39.0,11.0,39.57,0.020000000000003126
2019-12-06,0.0,39.0,11.0,39.545,0.015000000000000568
2019-12-07,0.0,32.0,10.0,39.519999999999996,0.020000000000003126
2019-12-08,0.0,40.5,12.5,39.475,0.02499999999999858
2019-12-09,0.64,45.0,8.0,39.435,0.015000000000000568
2019-12-10,0.0,27.5,9.5,39.555,0.11500000000000199
2019-12-11,0.0,24.5,7.5,39.735,0.125
2019-12-12,0.0,32.5,10.5,39.8,0.09000000000000341
2019-12-13,0.0,37.0,7.0,39.79,0.10999999999999943
2019-12-14,0.03,37.5,7.5,39.75,0.04999999999999716
2019-12-15,0.37,27.0,3.0,39.695,0.06499999999999773
2019-12-16,0.33,30.5,0.5,39.790000000000006,0.1599999999999966
2019-12-17,0.06,25.5,6.5,39.905,0.10499999999999687
2019-12-18,0.0,18.5,6.5,40.010000000000005,0.12999999999999545
2019-12-19,0.0,22.5,13.5,40.055,0.08500000000000085
2019-12-20,0.0,31.0,9.0,40.035,0.045000000000001705
2019-12-21,0.0,36.5,7.5,39.95,0.04999999999999716
2019-12-22,0.0,39.0,14.0,39.849999999999994,0.060000000000002274
2019-12-23,0.0,40.0,12.0,39.79,0.030000000000001137
2019-12-24,0.0,41.5,12.5,39.739999999999995,0.020000000000003126
2019-12-25,0.0,47.5,14.5,39.7,0.01999999999999602
2019-12-26,0.0,55.5,9.5,39.675,0.015000000000000568
2019-12-27,0.0,46.5,9.5,39.675,0.025000000000005684
2019-12-28,0.06,47.5,10.5,39.71,0.060000000000002274
2019-12-29,1.08,57.5,4.5,39.614999999999995,0.035000000000003695
2019-12-30,0.2,44.0,9.0,39.61,0.03999999999999915
2019-12-31,0.0,33.5,1.5,39.72,0.10999999999999943
2020-01-01,0.0,38.5,8.5,39.815,0.07500000000000284
2020-01-02,0.12,46.5,7.5,39.79,0.060000000000002274
2020-01-03,0.3,45.0,4.0,39.715,0.0449999999999946
2020-01-04,0.03,36.0,5.0,39.73,0.07000000000000028
2020-01-05,0.0,36.0,12.0,39.705,0.07500000000000284
2020-01-06,0.0,34.0,9.0,39.74,0.10999999999999943
2020-01-07,0.0,35.5,11.5,39.79,0.0799999999999983
2020-01-08,0.0,31.5,5.5,39.849999999999994,0.09000000000000341
2020-01-09,0.05,41.0,15.0,39.865,0.08500000000000085
2020-01-10,1.87,50.0,7.0,39.72,0.07000000000000028
2020-01-11,1.52,50.0,14.0,39.61,0.04999999999999716
2020-01-12,0.06,35.5,2.5,39.525,0.045000000000001705
2020-01-13,0.0,38.0,4.0,39.535,0.06500000000000483
2020-01-14,0.0,40.0,7.0,39.56,0.0799999999999983
2020-01-15,0.0,39.5,8.5,39.53,0.03999999999999915
2020-01-16,0.0,30.0,8.0,39.585,0.11500000000000199
2020-01-17,0.02,26.5,5.5,39.67,0.0799999999999983
2020-01-18,1.13,34.0,13.0,39.59,0.06999999999999318
2020-01-19,0.0,15.0,6.0,39.625,0.07500000000000284
2020-01-20,0.0,20.5,7.5,39.795,0.09499999999999886
2020-01-21,0.0,25.5,5.5,39.76,0.07000000000000028
2020-01-22,0.0,26.5,9.5,39.760000000000005,0.0799999999999983
2020-01-23,0.04,38.5,7.5,39.754999999999995,0.11500000000000199
2020-01-24,0.13,39.5,3.5,39.59,0.05999999999999517
2020-01-25,0.05,33.5,2.5,39.525,0.045000000000001705
2020-01-26,0.0,33.0,5.0,39.445,0.07500000000000284
2020-01-27,0.0,29.5,2.5,39.47,0.12000000000000455
2020-01-28,0.0,32.5,1.5,39.504999999999995,0.07500000000000284
2020-01-29,0.0,33.0,1.0,39.535,0.06500000000000483
2020-01-30,0.0,34.0,3.0,39.5,0.060000000000002274
2020-01-31,0.0,35.5,3.5,39.394999999999996,0.045000000000001705
2020-02-01,0.0,38.0,4.0,39.36,0.04999999999999716
2020-02-02,0.0,47.5,15.5,39.28,0.07000000000000028
2020-02-03,0.0,52.0,15.0,39.205,0.02499999999999858
2020-02-04,0.32,47.0,14.0,39.185,0.0449999999999946
2020-02-05,0.28,33.0,3.0,39.230000000000004,0.04999999999999716
2020-02-06,0.03,28.0,2.0,39.230000000000004,0.05999999999999517
2020-02-07,0.0,30.0,6.0,39.265,0.07500000000000284
2020-02-08,0.03,30.5,3.5,39.24,0.07000000000000028
2020-02-09,1.3,31.0,8.0,39.16,0.09000000000000341
2020-02-10,0.44,38.0,5.0,39.12,0.07000000000000028
2020-02-11,0.0,34.5,4.5,39.14,0.060000000000002274
2020-02-12,0.28,32.0,5.0,39.114999999999995,0.035000000000003695
2020-02-13,0.08,22.0,11.0,39.14,0.0899999999999963
2020-02-14,0.0,10.5,8.5,39.254999999999995,0.07500000000000284
2020-02-15,0.0,28.0,16.0,39.144999999999996,0.045000000000001705
2020-02-16,0.0,39.0,9.0,39.03,0.0799999999999983
2020-02-17,0.03,37.5,8.5,38.989999999999995,0.060000000000002274
2020-02-18,0.05,39.0,10.0,38.9,0.030000000000001137
2020-02-19,0.0,31.5,7.5,38.93,0.060000000000002274
2020-02-20,0.0,25.5,6.5,38.905,0.03499999999999659
2020-02-21,0.0,24.5,11.5,38.955,0.07500000000000284
2020-02-22,0.0,34.5,14.5,38.89,0.060000000000002274
2020-02-23,0.0,41.0,13.0,38.8,0.060000000000002274
2020-02-24,0.41,40.5,4.5,38.775,0.054999999999999716
2020-02-25,0.48,39.0,3.0,38.730000000000004,0.02999999999999403
2020-02-26,0.15,31.5,4.5,38.75,0.060000000000002274
2020-02-27,0.0,29.0,5.0,38.79,0.03999999999999915
2020-02-28,0.01,25.0,6.0,38.775,0.045000000000001705
2020-02-29,0.0,27.0,10.0,38.765,0.054999999999999716
2020-03-01,0.01,44.5,18.5,38.66,0.0800000000000054
2020-03-02,0.2,51.0,4.0,38.565,0.035000000000003695
2020-03-03,0.41,47.0,9.0,38.510000000000005,0.01999999999999602
2020-03-04,0.0,44.5,9.5,38.47,0.020000000000003126
2020-03-05,0.0,45.0,14.0,38.425,0.025000000000005684
2020-03-06,0.0,33.5,8.5,38.43,0.030000000000001137
2020-03-07,0.0,35.5,14.5,38.405,0.02499999999999858
2020-03-08,0.0,48.0,18.0,38.345,0.035000000000003695
2020-03-09,0.07,58.0,8.0,38.28,0.030000000000001137
2020-03-10,0.14,48.0,9.0,38.255,0.015000000000000568
2020-03-11,0.0,42.5,3.5,38.225,0.02499999999999858
2020-03-12,0.14,51.0,8.0,38.175,0.025000000000005684
2020-03-13,0.0,45.0,9.0,38.18,0.020000000000003126
2020-03-14,0.39,37.0,5.0,38.155,0.015000000000000568
2020-03-15,0.0,39.0,7.0,38.120000000000005,0.02999999999999403
2020-03-16,0.0,42.5,4.5,38.07,0.020000000000003126
2020-03-17,0.0,45.0,9.0,38.055,0.015000000000000568
2020-03-18,1.05,45.5,5.5,38.019999999999996,0.020000000000003126
2020-03-19,0.63,58.0,9.0,37.985,0.02499999999999858
2020-03-20,0.18,49.0,18.0,37.980000000000004,0.02999999999999403
2020-03-21,0.0,33.0,3.0,37.95,0.01999999999999602
2020-03-22,0.13,33.0,5.0,37.9,0.03999999999999915
2020-03-23,0.0,39.5,3.5,37.879999999999995,0.030000000000001137
2020-03-24,0.07,43.0,7.0,37.875,0.02499999999999858
2020-03-25,0.0,46.5,14.5,37.84,0.02999999999999403
2020-03-26,0.0,56.5,11.5,37.790000000000006,0.01999999999999602
2020-03-27,0.42,56.0,4.0,37.754999999999995,0.025000000000005684
2020-03-28,0.81,65.0,9.0,37.735,0.035000000000003695
2020-03-29,0.01,57.5,7.5,37.695,0.005000000000002558
2020-03-30,0.0,51.0,9.0,37.67,0.01999999999999602
2020-03-31,0.02,40.5,2.5,37.635,0.02499999999999858
2020-04-01,0.0,47.5,7.5,37.605000000000004,0.014999999999993463
2020-04-02,0.0,48.5,13.5,37.57,0.020000000000003126
2020-04-03,0.0,58.0,11.0,37.54,0.00999999999999801
2020-04-04,0.0,51.0,7.0,37.515,0.015000000000000568
2020-04-05,0.0,48.5,6.5,37.480000000000004,0.01999999999999602
2020-04-06,0.0,55.5,14.5,37.445,0.015000000000000568
2020-04-07,0.0,67.5,11.5,37.46,0.03999999999999915
2020-04-08,0.18,65.5,13.5,37.480000000000004,0.04999999999999716
2020-04-09,0.01,44.0,9.0,37.43,0.030000000000001137
2020-04-10,0.0,41.0,10.0,37.394999999999996,0.025000000000005684
2020-04-11,0.17,51.5,11.5,37.34,0.02999999999999403
2020-04-12,0.04,54.0,6.0,37.29,0.030000000000001137
2020-04-13,0.01,45.5,8.5,37.315,0.054999999999999716
2020-04-14,0.0,38.5,8.5,37.33,0.030000000000001137
2020-04-15,0.02,38.0,10.0,37.3,0.030000000000001137
2020-04-16,0.02,36.0,12.0,37.370000000000005,0.0899999999999963
2020-04-17,0.22,42.0,6.0,37.254999999999995,0.025000000000005684
2020-04-18,0.0,42.5,12.5,37.215,0.02499999999999858
2020-04-19,0.0,50.5,12.5,37.17,0.01999999999999602
2020-04-20,0.0,51.0,14.0,37.14,0.030000000000001137
2020-04-21,0.0,49.0,7.0,37.129999999999995,0.020000000000003126
2020-04-22,0.0,54.0,18.0,37.099999999999994,0.020000000000003126
2020-04-23,0.51,55.5,4.5,37.065,0.015000000000000568
2020-04-24,0.0,57.5,10.5,37.06,0.00999999999999801
2020-04-25,0.08,57.0,10.0,37.040000000000006,0.01999999999999602
2020-04-26,0.22,52.5,10.5,37.02,0.0
2020-04-27,0.0,51.5,15.5,37.0,0.020000000000003126
2020-04-28,0.0,64.5,11.5,36.985,0.02499999999999858
2020-04-29,0.21,58.5,8.5,36.95,0.01999999999999602
2020-04-30,0.03,46.5,3.5,36.925,0.005000000000002558
2020-05-01,0.01,52.5,13.5,36.915,0.015000000000000568
2020-05-02,0.01,68.0,14.0,36.894999999999996,0.005000000000002558
2020-05-03,0.59,61.0,13.0,36.885,0.015000000000000568
2020-05-04,0.0,55.0,10.0,36.875,0.015000000000000568
2020-05-05,0.13,49.0,9.0,36.85,0.00999999999999801
2020-05-06,0.0,49.5,10.5,36.835,0.015000000000000568
2020-05-07,0.0,54.5,13.5,36.81,0.01999999999999602
2020-05-08,0.13,45.5,9.5,36.79,0.00999999999999801
2020-05-09,0.0,41.0,14.0,36.785,0.025000000000005684
2020-05-10,0.0,50.0,12.0,36.745,0.015000000000000568
2020-05-11,0.0,42.5,6.5,36.755,0.015000000000000568
2020-05-12,0.0,48.0,13.0,36.745,0.015000000000000568
2020-05-13,0.0,52.0,8.0,36.715,0.014999999999993463
2020-05-14,0.62,66.0,13.0,36.739999999999995,0.05000000000000426
2020-05-15,0.06,69.0,6.0,36.775000000000006,0.07499999999999574
2020-05-16,0.0,69.0,11.0,36.769999999999996,0.030000000000001137
2020-05-17,1.53,68.5,5.5,36.705,0.035000000000003695
2020-05-18,0.87,61.5,5.5,36.69,0.020000000000003126
2020-05-19,0.33,61.0,5.0,36.695,0.045000000000001705
2020-05-20,0.0,56.0,2.0,36.655,0.02499999999999858
2020-05-21,0.0,57.5,3.5,36.625,0.02499999999999858
2020-05-22,0.0,66.0,9.0,36.655,0.06499999999999773
2020-05-23,1.64,70.0,9.0,36.644999999999996,0.035000000000003695
2020-05-24,0.04,73.0,12.0,36.585,0.02499999999999858
2020-05-25,0.0,76.5,11.5,36.71,0.14999999999999858
2020-05-26,0.0,76.5,9.5,36.81,0.10999999999999943
2020-05-27,0.01,75.0,7.0,36.84,0.0899999999999963
2020-05-28,1.13,72.5,8.5,36.82,0.0799999999999983
2020-05-29,0.03,70.0,8.0,36.79,0.07000000000000028
2020-05-30,0.0,63.5,9.5,36.725,0.045000000000001705
2020-05-31,0.0,63.0,9.0,36.65,0.030000000000001137
2020-06-01,0.01,63.0,12.0,36.67,0.05999999999999517
2020-06-02,0.0,73.0,14.0,36.7,0.09999999999999432
2020-06-03,0.03,78.0,10.0,36.79,0.13000000000000256
2020-06-04,1.04,75.0,9.0,36.825,0.10499999999999687
2020-06-05,0.0,76.0,10.0,36.875,0.10499999999999687
2020-06-06,0.0,78.5,10.5,36.86,0.060000000000002274
2020-06-07,0.0,72.5,11.5,36.75,0.04999999999999716
2020-06-08,0.0,76.5,11.5,36.834999999999994,0.14500000000000313
2020-06-09,0.0,78.0,7.0,36.9,0.10999999999999943
2020-06-10,0.0,75.0,11.0,37.010000000000005,0.05999999999999517
2020-06-11,0.0,69.5,11.5,36.989999999999995,0.0800000000000054
2020-06-12,0.0,71.0,13.0,37.019999999999996,0.0800000000000054
2020-06-13,0.0,67.5,8.5,36.959999999999994,0.09000000000000341
2020-06-14,0.0,66.0,10.0,36.83,0.03999999999999915
2020-06-15,0.0,65.0,15.0,36.885,0.125
2020-06-16,0.0,72.0,11.0,36.915000000000006,0.10499999999999687
2020-06-17,0.0,74.0,11.0,36.980000000000004,0.0899999999999963
2020-06-18,0.0,75.5,11.5,37.025000000000006,0.10499999999999687
2020-06-19,0.0,77.5,12.5,37.065,0.09499999999999886
2020-06-20,0.0,79.5,11.5,37.03,0.060000000000002274
2020-06-21,0.03,72.0,6.0,36.959999999999994,0.09000000000000341
2020-06-22,0.57,75.5,12.5,37.025,0.15500000000000114
2020-06-23,0.18,71.5,7.5,37.085,0.08500000000000085
2020-06-24,0.0,70.5,10.5,37.055,0.10499999999999687
2020-06-25,0.0,73.5,11.5,37.1,0.10999999999999943
2020-06-26,0.01,78.5,11.5,37.15,0.10000000000000142
2020-06-27,1.31,73.0,4.0,37.12,0.07000000000000028
2020-06-28,0.09,76.5,7.5,37.045,0.06499999999999773
2020-06-29,0.0,79.5,9.5,37.144999999999996,0.18500000000000227
2020-06-30,1.17,78.0,8.0,37.239999999999995,0.09000000000000341
2020-07-01,0.0,80.0,10.0,37.305,0.11500000000000199
2020-07-02,0.0,79.5,9.5,37.33,0.09000000000000341
2020-07-03,0.0,80.0,11.0,37.35,0.10000000000000142
2020-07-04,0.09,82.5,9.5,37.285,0.05500000000000682
2020-07-05,0.0,83.0,11.0,37.175,0.07500000000000284
2020-07-06,1.01,82.5,9.5,37.30500000000001,0.2149999999999963
2020-07-07,0.92,81.5,9.5,37.46,0.13000000000000256
2020-07-08,0.0,83.0,11.0,37.480000000000004,0.12999999999999545
2020-07-09,0.0,81.0,10.0,37.525000000000006,0.14499999999999602
2020-07-10,0.0,79.5,6.5,37.56,0.11999999999999744
2020-07-11,0.01,77.0,11.0,37.435,0.08500000000000085
2020-07-12,0.48,74.0,10.0,37.31,0.05999999999999517
2020-07-13,0.0,72.0,11.0,37.41,0.1700000000000017
2020-07-14,0.0,75.5,10.5,37.53,0.14000000000000057
2020-07-15,0.02,77.5,10.5,37.59,0.13999999999999346
2020-07-16,0.0,76.0,6.0,37.629999999999995,0.10000000000000142
2020-07-17,0.0,78.0,11.0,37.695,0.14500000000000313
2020-07-18,0.0,80.5,9.5,37.66,0.0800000000000054
2020-07-19,0.19,79.0,9.0,37.575,0.10499999999999687
2020-07-20,0.1,76.5,7.5,37.644999999999996,0.18500000000000227
2020-07-21,0.5,78.5,9.5,37.8,0.10999999999999943
2020-07-22,0.48,77.5,8.5,37.82,0.14000000000000057
2020-07-23,0.0,78.5,7.5,37.915,0.125
2020-07-24,0.0,75.5,9.5,37.89,0.10000000000000142
2020-07-25,0.0,77.0,12.0,37.739999999999995,0.09000000000000341
2020-07-26,0.0,80.5,11.5,37.595,0.054999999999999716
2020-07-27,0.0,82.0,9.0,37.75,0.21999999999999886
2020-07-28,0.0,77.0,9.0,37.865,0.08500000000000085
2020-07-29,0.0,77.0,11.0,37.885000000000005,0.134999999999998
2020-07-30,1.0,73.0,5.0,37.915,0.09499999999999886
2020-07-31,0.1,75.0,8.0,37.82,0.07000000000000028
2020-08-01,0.06,70.0,4.0,37.675,0.07500000000000284
2020-08-02,0.01,72.0,10.0,37.56,0.03999999999999915
2020-08-03,0.16,71.5,7.5,37.62,0.10999999999999943
2020-08-04,0.0,69.0,8.0,37.565,0.025000000000005684
2020-08-05,0.0,65.5,11.5,37.535,0.045000000000001705
2020-08-06,0.0,69.0,10.0,37.47,0.020000000000003126
2020-08-07,0.0,69.5,11.5,37.44,0.010000000000005116
2020-08-08,0.0,71.5,12.5,37.415,0.015000000000000568
2020-08-09,0.0,77.0,11.0,37.36,0.03999999999999915
2020-08-10,1.01,77.5,9.5,37.504999999999995,0.18500000000000227
2020-08-11,0.0,75.5,9.5,37.540000000000006,0.0899999999999963
2020-08-12,0.0,76.0,9.0,37.519999999999996,0.09000000000000341
2020-08-13,0.0,77.5,10.5,37.515,0.09499999999999886
2020-08-14,0.0,78.5,8.5,37.515,0.10499999999999687
2020-08-15,0.0,78.0,10.0,37.42,0.05999999999999517
2020-08-16,0.0,75.5,8.5,37.32,0.03999999999999915
2020-08-17,0.0,75.0,11.0,37.415,0.134999999999998
2020-08-18,0.85,70.5,8.5,37.485,0.07500000000000284
2020-08-19,0.0,69.0,11.0,37.455,0.07500000000000284
2020-08-20,0.0,70.0,10.0,37.455,0.07500000000000284
2020-08-21,0.0,72.0,11.0,37.455,0.08500000000000085
2020-08-22,0.0,74.5,12.5,37.45,0.05999999999999517
2020-08-23,0.0,76.5,10.5,37.415,0.08500000000000085
2020-08-24,0.0,80.0,11.0,37.53,0.21000000000000085
2020-08-25,0.0,81.5,10.5,37.705,0.15500000000000114
2020-08-26,0.0,80.5,9.5,37.81,0.12999999999999545
2020-08-27,0.0,77.5,5.5,37.845,0.125
2020-08-28,0.0,79.0,7.0,37.900000000000006,0.11999999999999744
2020-08-29,0.0,75.5,9.5,37.835,0.054999999999999716
2020-08-30,0.0,68.0,9.0,37.7,0.0799999999999983
2020-08-31,0.0,74.0,10.0,37.78,0.1700000000000017
2020-09-01,0.01,74.5,6.5,37.885000000000005,0.14499999999999602
2020-09-02,0.01,75.0,5.0,37.93,0.10000000000000142
2020-09-03,0.0,77.0,10.0,37.95,0.14000000000000057
2020-09-04,0.0,67.5,10.5,37.94,0.0800000000000054
2020-09-05,0.0,67.5,15.5,37.81,0.0799999999999983
2020-09-06,0.0,70.5,9.5,37.65,0.0799999999999983
2020-09-07,0.0,77.5,8.5,37.525,0.045000000000001705
2020-09-08,0.0,78.0,12.0,37.72,0.240000000000002
2020-09-09,0.0,77.5,11.5,37.935,0.15500000000000114
2020-09-10,0.0,71.5,4.5,38.025,0.09499999999999886
2020-09-11,0.0,70.5,6.5,37.965,0.08499999999999375
2020-09-12,0.0,75.5,10.5,37.88,0.07000000000000028
2020-09-13,0.02,73.0,8.0,37.785,0.05500000000000682
2020-09-14,0.0,68.0,11.0,37.875,0.09499999999999886
2020-09-15,0.0,66.5,11.5,37.79,0.0799999999999983
2020-09-16,0.0,66.0,15.0,37.76,0.07000000000000028
2020-09-17,0.0,67.5,12.5,37.775,0.09499999999999886
2020-09-18,0.0,59.0,9.0,37.685,0.054999999999999716
2020-09-19,0.0,57.5,12.5,37.595,0.035000000000003695
2020-09-20,0.0,60.0,14.0,37.525,0.045000000000001705
2020-09-21,0.0,63.0,14.0,37.56,0.09999999999999432
2020-09-22,0.0,63.5,13.5,37.56,0.0899999999999963
2020-09-23,0.0,63.5,11.5,37.605000000000004,0.09499999999999886
2020-09-24,0.0,67.0,11.0,37.635,0.09499999999999886
2020-09-25,0.0,66.5,11.5,37.67,0.11999999999999744
2020-09-26,0.0,67.0,8.0,37.650000000000006,0.04999999999999716
2020-09-27,0.0,68.5,10.5,37.53,0.07000000000000028
2020-09-28,0.08,59.0,9.0,37.510000000000005,0.05999999999999517
2020-09-29,0.0,55.0,11.0,37.45,0.03999999999999915
2020-09-30,0.0,59.5,13.5,37.43,0.0799999999999983
2020-10-01,0.0,54.5,12.5,37.385000000000005,0.0449999999999946
2020-10-02,0.0,50.5,12.5,37.334999999999994,0.035000000000003695
2020-10-03,0.0,55.0,9.0,37.285,0.035000000000003695
2020-10-04,0.0,47.5,8.5,37.225,0.02499999999999858
2020-10-05,0.0,48.5,14.5,37.25,0.07000000000000028
2020-10-06,0.0,59.0,17.0,37.215,0.054999999999999716
2020-10-07,0.0,69.0,15.0,37.245,0.08500000000000085
2020-10-08,0.0,65.0,14.0,37.31,0.09999999999999432
2020-10-09,0.0,68.0,16.0,37.295,0.06499999999999773
2020-10-10,0.0,69.5,9.5,37.275,0.045000000000001705
2020-10-11,0.0,70.0,9.0,37.224999999999994,0.07500000000000284
2020-10-12,0.06,63.0,14.0,37.265,0.134999999999998
2020-10-13,0.0,54.5,15.5,37.265,0.06499999999999773
2020-10-14,0.0,62.5,16.5,37.225,0.08500000000000085
2020-10-15,0.18,54.0,15.0,37.230000000000004,0.0799999999999983
2020-10-16,0.0,44.5,12.5,37.239999999999995,0.09000000000000341
2020-10-17,0.0,47.5,13.5,37.14,0.0799999999999983
2020-10-18,0.13,57.0,8.0,37.055,0.02499999999999858
2020-10-19,1.18,48.0,3.0,37.03,0.030000000000001137
2020-10-20,0.85,50.0,6.0,36.980000000000004,0.04999999999999716
2020-10-21,0.6,59.0,4.0,36.93,0.030000000000001137
2020-10-22,0.0,68.0,13.0,36.99,0.10999999999999943
2020-10-23,0.99,61.0,16.0,37.03,0.11999999999999744
2020-10-24,0.0,48.0,5.0,36.93,0.060000000000002274
2020-10-25,0.0,48.5,3.5,36.849999999999994,0.060000000000002274
2020-10-26,0.19,47.5,3.5,36.825,0.054999999999999716
2020-10-27,0.03,45.0,2.0,36.8,0.04000000000000625
2020-10-28,0.07,48.0,4.0,36.76,0.03999999999999915
2020-10-29,1.07,47.0,3.0,36.730000000000004,0.03999999999999915
2020-10-30,0.0,42.0,8.0,36.71,0.03999999999999915
2020-10-31,0.0,44.5,13.5,36.66,0.05000000000000426
2020-11-01,0.0,42.0,11.0,36.620000000000005,0.02999999999999403
2020-11-02,0.0,37.5,11.5,36.705,0.125
2020-11-03,0.0,51.0,15.0,36.64,0.04999999999999716
2020-11-04,0.0,59.0,13.0,36.625,0.06499999999999773
2020-11-05,0.0,59.5,9.5,36.59,0.04999999999999716
2020-11-06,0.0,58.5,13.5,36.59,0.06999999999999318
2020-11-07,0.0,59.0,14.0,36.525,0.02499999999999858
2020-11-08,0.0,65.0,14.0,36.480000000000004,0.02999999999999403
2020-11-09,0.0,66.0,12.0,36.535,0.09500000000000597
2020-11-10,0.24,67.0,10.0,36.565,0.06500000000000483
2020-11-11,0.0,46.0,11.0,36.51,0.03999999999999915
2020-11-12,0.0,42.5,10.5,36.480000000000004,0.04999999999999716
2020-11-13,0.0,39.5,8.5,36.415,0.015000000000000568
2020-11-14,0.22,40.0,12.0,36.365,0.054999999999999716
2020-11-15,0.6,50.0,11.0,36.315,0.025000000000005684
2020-11-16,0.0,42.5,11.5,36.349999999999994,0.060000000000002274
2020-11-17,0.0,39.0,8.0,36.33,0.03999999999999915
2020-11-18,0.0,40.0,10.0,36.32,0.060000000000002274
2020-11-19,0.0,53.0,12.0,36.245000000000005,0.02499999999999858
2020-11-20,0.0,59.5,5.5,36.230000000000004,0.01999999999999602
2020-11-21,0.22,48.5,5.5,36.195,0.02499999999999858
2020-11-22,1.06,39.5,3.5,36.15,0.030000000000001137
2020-11-23,0.0,40.0,8.0,36.19,0.0800000000000054
2020-11-24,0.0,44.0,5.0,36.19,0.0800000000000054
2020-11-25,1.2,50.5,5.5,36.155,0.054999999999999716
2020-11-26,0.0,47.0,2.0,36.135000000000005,0.03499999999999659
2020-11-27,0.0,44.0,6.0,36.11,0.030000000000001137
2020-11-28,0.0,38.0,10.0,36.065,0.035000000000003695
2020-11-29,0.0,41.0,12.0,36.04,0.060000000000002274
2020-11-30,0.11,36.0,7.0,36.08,0.10000000000000142
2020-12-01,0.0,28.0,6.0,36.09,0.03999999999999915
2020-12-02,0.0,31.5,12.5,36.04,0.030000000000001137
2020-12-03,0.0,34.0,10.0,35.995000000000005,0.0449999999999946
2020-12-04,0.0,39.5,10.5,35.93,0.030000000000001137
2020-12-05,0.0,33.5,8.5,35.885,0.015000000000000568
2020-12-06,0.0,30.5,3.5,35.84,0.02999999999999403
2020-12-07,0.0,33.5,2.5,35.95,0.14999999999999858
2020-12-08,0.0,35.0,4.0,35.96,0.0799999999999983
2020-12-09,0.0,44.0,12.0,35.86,0.03999999999999915
2020-12-10,0.0,46.0,14.0,35.835,0.06499999999999773
2020-12-11,0.04,52.0,13.0,35.745000000000005,0.02499999999999858
2020-12-12,0.43,47.0,8.0,35.735,0.045000000000001705
2020-12-13,0.0,38.0,2.0,35.705,0.045000000000001705
2020-12-14,0.0,31.5,5.5,35.8,0.15000000000000568
2020-12-15,0.0,28.5,4.5,35.89,0.0799999999999983
2020-12-16,0.16,30.0,2.0,35.88,0.10999999999999943
2020-12-17,0.0,30.5,2.5,35.935,0.07499999999999574
2020-12-18,0.0,30.0,8.0,35.895,0.054999999999999716
2020-12-19,0.01,36.5,5.5,35.845,0.015000000000000568
2020-12-20,0.01,37.0,5.0,35.795,0.045000000000001705
2020-12-21,0.04,41.5,6.5,35.79,0.07000000000000028
2020-12-22,0.0,36.5,7.5,35.87,0.07000000000000028
2020-12-23,0.34,43.0,10.0,35.805,0.08500000000000085
2020-12-24,0.12,30.0,15.0,35.885000000000005,0.14499999999999602
2020-12-25,0.0,12.5,2.5,36.004999999999995,0.13500000000000512
2020-12-26,0.0,25.0,11.0,35.980000000000004,0.05999999999999517
2020-12-27,0.01,38.5,14.5,35.87,0.07000000000000028
2020-12-28,0.0,38.5,10.5,35.97,0.1700000000000017
2020-12-29,0.0,27.5,6.5,36.075,0.08499999999999375
2020-12-30,0.47,39.0,10.0,35.98,0.07000000000000028
2020-12-31,0.0,27.5,2.5,36.010000000000005,0.12999999999999545
2021-01-01,0.77,35.0,8.0,36.06,0.0799999999999983
2021-01-02,0.03,34.0,2.0,36.010000000000005,0.05999999999999517
2021-01-03,0.0,33.0,2.0,35.915,0.08500000000000085
2021-01-04,0.0,35.0,9.0,35.95,0.11999999999999744
2021-01-05,0.0,33.5,3.5,36.05,0.10999999999999943
2021-01-06,0.0,35.0,4.0,36.085,0.09499999999999886
2021-01-07,0.0,35.5,2.5,36.095,0.07500000000000284
2021-01-08,0.0,30.5,2.5,36.1,0.10999999999999943
2021-01-09,0.0,26.0,5.0,36.09,0.0799999999999983
2021-01-10,0.0,25.5,5.5,36.035,0.09500000000000597
2021-01-11,0.0,24.5,2.5,36.084999999999994,0.14500000000000313
2021-01-12,0.0,32.0,10.0,36.17,0.0799999999999983
2021-01-13,0.0,37.0,11.0,36.165,0.08500000000000085
2021-01-14,0.01,38.0,8.0,36.14,0.0799999999999983
2021-01-15,0.03,35.5,6.5,36.155,0.09499999999999886
2021-01-16,0.09,27.0,6.0,36.114999999999995,0.07500000000000284
2021-01-17,0.05,31.0,2.0,36.03,0.0899999999999963
2021-01-18,0.0,30.5,3.5,36.120000000000005,0.1599999999999966
2021-01-19,0.0,30.5,9.5,36.230000000000004,0.0799999999999983
